Date,Day_of_Week,Academic_Period,Is_Weekend,Meal,Portions_Prepared,Portions_Sold,Waste_Portions,Waste_Pct,Price_UGX,Revenue_UGX,Ingredient_Cost_UGX,Waste_Cost_UGX,Gross_Profit_UGX,Posho_Flour_kg,Beans_kg,Cooking_Oil_L,Matooke_kg,Groundnuts_kg,Rice_kg,Chicken_kg,Offal_kg,Onions_kg,Irish_Potatoes_kg,Eggs_units,Wheat_Flour_kg,Cabbage_kg,Tomatoes_kg
2025-02-06,Thursday,Sem1_Teaching,False,Matooke & Groundnut Stew,153,132,21,13.7,"4,000","528,000","284,018","46,872","197,110",0.0,0.0,4.4,62.5,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,Thursday,Sem1_Teaching,False,Rice & Chicken,165,158,7,4.2,"6,000","948,000","625,088","28,728","294,184",0.0,0.0,6.6,0.0,0.0,33.1,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-06,Thursday,Sem1_Teaching,False,Katogo (Offal+Matoke),71,55,16,22.5,"3,500","192,500","93,527","28,224","70,749",0.0,0.0,0.0,23.8,0.0,0.0,0.0,11.0,3.5,0.0,0.0,0.0,0.0,0.0
2025-02-06,Thursday,Sem1_Teaching,False,Chips & Eggs,105,92,13,12.4,"4,500","414,000","207,530","30,420","176,050",0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,30.8,150.8,0.0,0.0,0.0
2025-02-06,Thursday,Sem1_Teaching,False,Rolex,183,154,29,15.8,"2,500","385,000","159,590","31,175","194,235",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.5,18.2,9.1,7.0
2025-02-07,Friday,Sem1_Teaching,False,Posho & Beans,199,178,21,10.6,"3,000","534,000","240,400","29,421","264,179",47.3,30.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07,Friday,Sem1_Teaching,False,Matooke & Groundnut Stew,133,123,10,7.5,"4,000","492,000","264,653","22,320","205,027",0.0,0.0,4.1,54.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07,Friday,Sem1_Teaching,False,Rice & Chicken,147,136,11,7.5,"6,000","816,000","538,051","45,144","232,805",0.0,0.0,6.0,0.0,0.0,30.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-07,Friday,Sem1_Teaching,False,Katogo (Offal+Matoke),92,74,18,19.6,"3,500","259,000","125,837","31,752","101,411",0.0,0.0,0.0,31.4,0.0,0.0,0.0,13.6,4.8,0.0,0.0,0.0,0.0,0.0
2025-02-07,Friday,Sem1_Teaching,False,Chips & Eggs,129,121,8,6.2,"4,500","544,500","272,947","18,720","252,833",0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,39.7,187.1,0.0,0.0,0.0
2025-02-07,Friday,Sem1_Teaching,False,Rolex,213,182,31,14.6,"2,500","455,000","188,607","33,325","233,068",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.6,20.6,11.1,8.6
2025-02-08,Saturday,Sem1_Teaching,True,Posho & Beans,131,120,11,8.4,"3,000","360,000","162,068","15,411","182,521",31.4,20.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-08,Saturday,Sem1_Teaching,True,Matooke & Groundnut Stew,79,69,10,12.7,"4,000","276,000","148,464","22,320","105,216",0.0,0.0,2.4,31.7,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-08,Saturday,Sem1_Teaching,True,Rice & Chicken,41,38,3,7.3,"6,000","228,000","150,338","12,312","65,350",0.0,0.0,1.7,0.0,0.0,8.3,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-08,Saturday,Sem1_Teaching,True,Katogo (Offal+Matoke),17,16,1,5.9,"3,500","56,000","27,208","1,764","27,028",0.0,0.0,0.0,5.8,0.0,0.0,0.0,2.5,0.9,0.0,0.0,0.0,0.0,0.0
2025-02-08,Saturday,Sem1_Teaching,True,Chips & Eggs,55,47,8,14.5,"4,500","211,500","106,021","18,720","86,759",0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,16.3,81.6,0.0,0.0,0.0
2025-02-08,Saturday,Sem1_Teaching,True,Rolex,103,86,17,16.5,"2,500","215,000","89,122","18,275","107,603",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.9,10.1,4.9,4.0
2025-02-09,Sunday,Sem1_Teaching,True,Posho & Beans,55,47,8,14.5,"3,000","141,000","63,477","11,208","66,315",13.3,8.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-09,Sunday,Sem1_Teaching,True,Matooke & Groundnut Stew,92,82,10,10.9,"4,000","328,000","176,435","22,320","129,245",0.0,0.0,2.9,35.6,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-09,Sunday,Sem1_Teaching,True,Rice & Chicken,59,48,11,18.6,"6,000","288,000","189,900","45,144","52,956",0.0,0.0,2.4,0.0,0.0,11.3,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-09,Sunday,Sem1_Teaching,True,Katogo (Offal+Matoke),38,36,2,5.3,"3,500","126,000","61,218","3,528","61,254",0.0,0.0,0.0,12.6,0.0,0.0,0.0,5.8,2.0,0.0,0.0,0.0,0.0,0.0
2025-02-09,Sunday,Sem1_Teaching,True,Chips & Eggs,5,5,0,0.0,"4,500","22,500","11,279",0,"11,221",0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.6,7.5,0.0,0.0,0.0
2025-02-09,Sunday,Sem1_Teaching,True,Rolex,205,177,28,13.7,"2,500","442,500","183,425","30,100","228,975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.7,20.2,10.1,7.9
2025-02-10,Monday,Sem1_Teaching,False,Posho & Beans,225,217,8,3.6,"3,000","651,000","293,072","11,208","346,720",58.3,32.7,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,Monday,Sem1_Teaching,False,Matooke & Groundnut Stew,192,157,35,18.2,"4,000","628,000","337,809","78,120","212,071",0.0,0.0,5.5,76.6,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,Monday,Sem1_Teaching,False,Rice & Chicken,148,126,22,14.9,"6,000","756,000","498,488","90,288","167,224",0.0,0.0,6.2,0.0,0.0,28.9,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,Monday,Sem1_Teaching,False,Katogo (Offal+Matoke),86,77,9,10.5,"3,500","269,500","130,938","15,876","122,686",0.0,0.0,0.0,29.3,0.0,0.0,0.0,13.2,4.3,0.0,0.0,0.0,0.0,0.0
2025-02-10,Monday,Sem1_Teaching,False,Chips & Eggs,67,61,6,9.0,"4,500","274,500","137,601","14,040","122,859",0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,20.8,96.3,0.0,0.0,0.0
2025-02-10,Monday,Sem1_Teaching,False,Rolex,232,192,40,17.2,"2,500","480,000","198,970","43,000","238,030",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.7,23.1,11.3,9.4
2025-02-11,Tuesday,Sem1_Teaching,False,Posho & Beans,221,179,42,19.0,"3,000","537,000","241,751","58,842","236,407",55.1,34.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,Tuesday,Sem1_Teaching,False,Matooke & Groundnut Stew,189,156,33,17.5,"4,000","624,000","335,657","73,656","214,687",0.0,0.0,5.5,74.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,Tuesday,Sem1_Teaching,False,Rice & Chicken,131,111,20,15.3,"6,000","666,000","439,144","82,080","144,776",0.0,0.0,5.0,0.0,0.0,26.6,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,Tuesday,Sem1_Teaching,False,Katogo (Offal+Matoke),99,78,21,21.2,"3,500","273,000","132,639","37,044","103,317",0.0,0.0,0.0,34.2,0.0,0.0,0.0,14.9,4.8,0.0,0.0,0.0,0.0,0.0
2025-02-11,Tuesday,Sem1_Teaching,False,Chips & Eggs,133,105,28,21.1,"4,500","472,500","236,855","65,520","170,125",0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,38.7,206.9,0.0,0.0,0.0
2025-02-11,Tuesday,Sem1_Teaching,False,Rolex,213,211,2,0.9,"2,500","527,500","218,659","2,150","306,691",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.4,21.7,10.7,8.2
2025-02-12,Wednesday,Sem1_Teaching,False,Posho & Beans,182,167,15,8.2,"3,000","501,000","225,544","21,015","254,441",47.6,27.2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,Wednesday,Sem1_Teaching,False,Matooke & Groundnut Stew,90,79,11,12.2,"4,000","316,000","169,980","24,552","121,468",0.0,0.0,2.6,35.4,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,Wednesday,Sem1_Teaching,False,Rice & Chicken,119,105,14,11.8,"6,000","630,000","415,407","57,456","157,137",0.0,0.0,5.0,0.0,0.0,23.3,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,Wednesday,Sem1_Teaching,False,Katogo (Offal+Matoke),70,52,18,25.7,"3,500","182,000","88,426","31,752","61,822",0.0,0.0,0.0,24.4,0.0,0.0,0.0,10.3,3.6,0.0,0.0,0.0,0.0,0.0
2025-02-12,Wednesday,Sem1_Teaching,False,Chips & Eggs,104,92,12,11.5,"4,500","414,000","207,530","28,080","178,390",0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,32.1,163.5,0.0,0.0,0.0
2025-02-12,Wednesday,Sem1_Teaching,False,Rolex,131,109,22,16.8,"2,500","272,500","112,957","23,650","135,893",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,13.4,6.3,5.0
2025-02-13,Thursday,Sem1_Teaching,False,Posho & Beans,169,149,20,11.8,"3,000","447,000","201,234","28,020","217,746",44.1,25.5,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,Thursday,Sem1_Teaching,False,Matooke & Groundnut Stew,167,165,2,1.2,"4,000","660,000","355,022","4,464","300,514",0.0,0.0,4.9,64.3,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,Thursday,Sem1_Teaching,False,Rice & Chicken,121,116,5,4.1,"6,000","696,000","458,926","20,520","216,554",0.0,0.0,5.0,0.0,0.0,23.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,Thursday,Sem1_Teaching,False,Katogo (Offal+Matoke),95,80,15,15.8,"3,500","280,000","136,040","26,460","117,500",0.0,0.0,0.0,33.9,0.0,0.0,0.0,14.2,4.9,0.0,0.0,0.0,0.0,0.0
2025-02-13,Thursday,Sem1_Teaching,False,Chips & Eggs,54,45,9,16.7,"4,500","202,500","101,509","21,060","79,931",0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,16.0,84.3,0.0,0.0,0.0
2025-02-13,Thursday,Sem1_Teaching,False,Rolex,221,200,21,9.5,"2,500","500,000","207,260","22,575","270,165",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.7,22.8,10.5,8.6
2025-02-14,Friday,Sem1_Teaching,False,Posho & Beans,220,198,22,10.0,"3,000","594,000","267,412","30,822","295,766",55.2,34.2,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,Friday,Sem1_Teaching,False,Matooke & Groundnut Stew,121,113,8,6.6,"4,000","452,000","243,136","17,856","191,008",0.0,0.0,3.6,50.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,Friday,Sem1_Teaching,False,Rice & Chicken,101,81,20,19.8,"6,000","486,000","320,457","82,080","83,463",0.0,0.0,3.8,0.0,0.0,20.3,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,Friday,Sem1_Teaching,False,Katogo (Offal+Matoke),40,35,5,12.5,"3,500","122,500","59,517","8,820","54,163",0.0,0.0,0.0,13.5,0.0,0.0,0.0,6.1,1.9,0.0,0.0,0.0,0.0,0.0
2025-02-14,Friday,Sem1_Teaching,False,Chips & Eggs,91,81,10,11.0,"4,500","364,500","182,717","23,400","158,383",0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,26.7,137.8,0.0,0.0,0.0
2025-02-14,Friday,Sem1_Teaching,False,Rolex,199,177,22,11.1,"2,500","442,500","183,425","23,650","235,425",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.3,19.1,10.3,7.6
2025-02-15,Saturday,Sem1_Teaching,True,Posho & Beans,43,37,6,14.0,"3,000","111,000","49,971","8,406","52,623",10.4,6.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-15,Saturday,Sem1_Teaching,True,Matooke & Groundnut Stew,32,30,2,6.2,"4,000","120,000","64,549","4,464","50,987",0.0,0.0,1.0,12.6,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-15,Saturday,Sem1_Teaching,True,Rice & Chicken,40,36,4,10.0,"6,000","216,000","142,425","16,416","57,159",0.0,0.0,1.7,0.0,0.0,8.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-15,Saturday,Sem1_Teaching,True,Katogo (Offal+Matoke),25,20,5,20.0,"3,500","70,000","34,010","8,820","27,170",0.0,0.0,0.0,8.4,0.0,0.0,0.0,3.7,1.2,0.0,0.0,0.0,0.0,0.0
2025-02-15,Saturday,Sem1_Teaching,True,Chips & Eggs,75,65,10,13.3,"4,500","292,500","146,624","23,400","122,476",0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,21.4,109.9,0.0,0.0,0.0
2025-02-15,Saturday,Sem1_Teaching,True,Rolex,164,147,17,10.4,"2,500","367,500","152,336","18,275","196,889",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.3,16.6,8.1,6.3
2025-02-16,Sunday,Sem1_Teaching,True,Posho & Beans,149,119,30,20.1,"3,000","357,000","160,717","42,030","154,253",37.2,21.8,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,Sunday,Sem1_Teaching,True,Matooke & Groundnut Stew,66,58,8,12.1,"4,000","232,000","124,796","17,856","89,348",0.0,0.0,2.0,27.3,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,Sunday,Sem1_Teaching,True,Rice & Chicken,25,23,2,8.0,"6,000","138,000","90,994","8,208","38,798",0.0,0.0,1.0,0.0,0.0,5.2,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,Sunday,Sem1_Teaching,True,Katogo (Offal+Matoke),83,71,12,14.5,"3,500","248,500","120,735","21,168","106,597",0.0,0.0,0.0,29.0,0.0,0.0,0.0,12.9,4.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,Sunday,Sem1_Teaching,True,Chips & Eggs,92,81,11,12.0,"4,500","364,500","182,717","25,740","156,043",0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,27.6,131.7,0.0,0.0,0.0
2025-02-16,Sunday,Sem1_Teaching,True,Rolex,42,36,6,14.3,"2,500","90,000","37,307","6,450","46,243",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,4.3,2.0,1.7
2025-02-17,Monday,Sem1_Teaching,False,Posho & Beans,179,150,29,16.2,"3,000","450,000","202,585","40,629","206,786",42.6,27.1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,Monday,Sem1_Teaching,False,Matooke & Groundnut Stew,164,157,7,4.3,"4,000","628,000","337,809","15,624","274,567",0.0,0.0,5.0,62.4,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,Monday,Sem1_Teaching,False,Rice & Chicken,116,92,24,20.7,"6,000","552,000","363,976","98,496","89,528",0.0,0.0,4.7,0.0,0.0,23.3,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-17,Monday,Sem1_Teaching,False,Katogo (Offal+Matoke),62,58,4,6.5,"3,500","203,000","98,629","7,056","97,315",0.0,0.0,0.0,22.0,0.0,0.0,0.0,9.3,3.2,0.0,0.0,0.0,0.0,0.0
2025-02-17,Monday,Sem1_Teaching,False,Chips & Eggs,84,70,14,16.7,"4,500","315,000","157,903","32,760","124,337",0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,24.8,130.6,0.0,0.0,0.0
2025-02-17,Monday,Sem1_Teaching,False,Rolex,195,160,35,17.9,"2,500","400,000","165,808","37,625","196,567",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.5,19.4,9.8,7.8
2025-02-18,Tuesday,Sem1_Teaching,False,Posho & Beans,183,159,24,13.1,"3,000","477,000","214,740","33,624","228,636",45.1,26.3,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-18,Tuesday,Sem1_Teaching,False,Matooke & Groundnut Stew,162,147,15,9.3,"4,000","588,000","316,292","33,480","238,228",0.0,0.0,4.9,66.7,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-18,Tuesday,Sem1_Teaching,False,Rice & Chicken,124,101,23,18.5,"6,000","606,000","399,582","94,392","112,026",0.0,0.0,5.2,0.0,0.0,24.2,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-18,Tuesday,Sem1_Teaching,False,Katogo (Offal+Matoke),137,133,4,2.9,"3,500","465,500","226,166","7,056","232,278",0.0,0.0,0.0,48.4,0.0,0.0,0.0,21.5,6.7,0.0,0.0,0.0,0.0,0.0
2025-02-18,Tuesday,Sem1_Teaching,False,Chips & Eggs,115,104,11,9.6,"4,500","468,000","234,599","25,740","207,661",0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,36.0,167.4,0.0,0.0,0.0
2025-02-18,Tuesday,Sem1_Teaching,False,Rolex,256,219,37,14.5,"2,500","547,500","226,950","39,775","280,775",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.9,25.4,13.0,10.4
2025-02-19,Wednesday,Sem1_Teaching,False,Posho & Beans,144,119,25,17.4,"3,000","357,000","160,717","35,025","161,258",36.8,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-19,Wednesday,Sem1_Teaching,False,Matooke & Groundnut Stew,161,128,33,20.5,"4,000","512,000","275,411","73,656","162,933",0.0,0.0,5.1,61.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-19,Wednesday,Sem1_Teaching,False,Rice & Chicken,116,91,25,21.6,"6,000","546,000","360,019","102,600","83,381",0.0,0.0,4.4,0.0,0.0,23.6,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-19,Wednesday,Sem1_Teaching,False,Katogo (Offal+Matoke),81,67,14,17.3,"3,500","234,500","113,933","24,696","95,871",0.0,0.0,0.0,27.8,0.0,0.0,0.0,12.5,4.2,0.0,0.0,0.0,0.0,0.0
2025-02-19,Wednesday,Sem1_Teaching,False,Chips & Eggs,90,84,6,6.7,"4,500","378,000","189,484","14,040","174,476",0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,27.9,129.8,0.0,0.0,0.0
2025-02-19,Wednesday,Sem1_Teaching,False,Rolex,209,186,23,11.0,"2,500","465,000","192,752","24,725","247,523",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.2,21.7,10.4,8.3
2025-02-20,Thursday,Sem1_Teaching,False,Posho & Beans,205,180,25,12.2,"3,000","540,000","243,102","35,025","261,873",52.4,31.4,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-20,Thursday,Sem1_Teaching,False,Matooke & Groundnut Stew,51,41,10,19.6,"4,000","164,000","88,218","22,320","53,462",0.0,0.0,1.6,20.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-20,Thursday,Sem1_Teaching,False,Rice & Chicken,160,138,22,13.8,"6,000","828,000","545,963","90,288","191,749",0.0,0.0,6.5,0.0,0.0,32.9,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-20,Thursday,Sem1_Teaching,False,Katogo (Offal+Matoke),82,70,12,14.6,"3,500","245,000","119,035","21,168","104,797",0.0,0.0,0.0,27.4,0.0,0.0,0.0,12.2,4.0,0.0,0.0,0.0,0.0,0.0
2025-02-20,Thursday,Sem1_Teaching,False,Chips & Eggs,79,66,13,16.5,"4,500","297,000","148,880","30,420","117,700",0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,24.6,117.0,0.0,0.0,0.0
2025-02-20,Thursday,Sem1_Teaching,False,Rolex,211,168,43,20.4,"2,500","420,000","174,098","46,225","199,677",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.8,20.4,10.1,8.1
2025-02-21,Friday,Sem1_Teaching,False,Posho & Beans,154,134,20,13.0,"3,000","402,000","180,976","28,020","193,004",37.4,23.8,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-21,Friday,Sem1_Teaching,False,Matooke & Groundnut Stew,94,92,2,2.1,"4,000","368,000","197,952","4,464","165,584",0.0,0.0,2.7,36.8,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-21,Friday,Sem1_Teaching,False,Rice & Chicken,110,95,15,13.6,"6,000","570,000","375,844","61,560","132,596",0.0,0.0,4.3,0.0,0.0,21.4,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-21,Friday,Sem1_Teaching,False,Katogo (Offal+Matoke),95,89,6,6.3,"3,500","311,500","151,344","10,584","149,572",0.0,0.0,0.0,32.6,0.0,0.0,0.0,14.6,4.6,0.0,0.0,0.0,0.0,0.0
2025-02-21,Friday,Sem1_Teaching,False,Chips & Eggs,84,79,5,6.0,"4,500","355,500","178,205","11,700","165,595",0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,26.0,131.3,0.0,0.0,0.0
2025-02-21,Friday,Sem1_Teaching,False,Rolex,248,206,42,16.9,"2,500","515,000","213,478","45,150","256,372",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.9,23.7,12.7,9.7
2025-02-22,Saturday,Sem1_Teaching,True,Posho & Beans,79,72,7,8.9,"3,000","216,000","97,241","9,807","108,952",19.9,12.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,Saturday,Sem1_Teaching,True,Matooke & Groundnut Stew,24,20,4,16.7,"4,000","80,000","43,033","8,928","28,039",0.0,0.0,0.7,9.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,Saturday,Sem1_Teaching,True,Rice & Chicken,63,56,7,11.1,"6,000","336,000","221,550","28,728","85,722",0.0,0.0,2.6,0.0,0.0,12.9,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,Saturday,Sem1_Teaching,True,Katogo (Offal+Matoke),64,56,8,12.5,"3,500","196,000","95,228","14,112","86,660",0.0,0.0,0.0,22.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0
2025-02-22,Saturday,Sem1_Teaching,True,Chips & Eggs,25,19,6,24.0,"4,500","85,500","42,859","14,040","28,601",0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,7.1,36.9,0.0,0.0,0.0
2025-02-22,Saturday,Sem1_Teaching,True,Rolex,219,182,37,16.9,"2,500","455,000","188,607","39,775","226,618",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.2,22.8,11.3,8.9
2025-02-23,Sunday,Sem1_Teaching,True,Posho & Beans,156,135,21,13.5,"3,000","405,000","182,326","29,421","193,253",38.8,23.6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,Sunday,Sem1_Teaching,True,Matooke & Groundnut Stew,144,120,24,16.7,"4,000","480,000","258,198","53,568","168,234",0.0,0.0,4.4,59.8,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,Sunday,Sem1_Teaching,True,Rice & Chicken,89,81,8,9.0,"6,000","486,000","320,457","32,832","132,711",0.0,0.0,3.4,0.0,0.0,18.2,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-23,Sunday,Sem1_Teaching,True,Katogo (Offal+Matoke),82,62,20,24.4,"3,500","217,000","105,431","35,280","76,289",0.0,0.0,0.0,28.3,0.0,0.0,0.0,12.7,4.2,0.0,0.0,0.0,0.0,0.0
2025-02-23,Sunday,Sem1_Teaching,True,Chips & Eggs,103,87,16,15.5,"4,500","391,500","196,251","37,440","157,809",0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,30.2,150.4,0.0,0.0,0.0
2025-02-23,Sunday,Sem1_Teaching,True,Rolex,277,241,36,13.0,"2,500","602,500","249,748","38,700","314,052",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.2,26.9,13.8,10.6
2025-02-24,Monday,Sem1_Teaching,False,Posho & Beans,135,108,27,20.0,"3,000","324,000","145,861","37,827","140,312",34.0,20.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,Monday,Sem1_Teaching,False,Matooke & Groundnut Stew,146,135,11,7.5,"4,000","540,000","290,472","24,552","224,976",0.0,0.0,4.3,61.2,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,Monday,Sem1_Teaching,False,Rice & Chicken,129,113,16,12.4,"6,000","678,000","447,057","65,664","165,279",0.0,0.0,5.2,0.0,0.0,25.4,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-24,Monday,Sem1_Teaching,False,Katogo (Offal+Matoke),103,81,22,21.4,"3,500","283,500","137,740","38,808","106,952",0.0,0.0,0.0,36.4,0.0,0.0,0.0,15.9,5.4,0.0,0.0,0.0,0.0,0.0
2025-02-24,Monday,Sem1_Teaching,False,Chips & Eggs,175,159,16,9.1,"4,500","715,500","358,666","37,440","319,394",0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,54.8,259.3,0.0,0.0,0.0
2025-02-24,Monday,Sem1_Teaching,False,Rolex,229,187,42,18.3,"2,500","467,500","193,788","45,150","228,562",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.4,23.9,11.4,9.5
